nmax,nmax,nmax,nmax,nmax,krb(0),krb(0),krb(0),krb(0),krb(0),krb(1),krb(1),krb(2),krb(2),krb(2)
9.302490066722529,8.673995377915485,7.973950890276539,4.534616028018048,5.5394263386889016,-10.75979827857646,-14.957377659568484,-9.949941881639539,-19.393118697730188,-17.37697356740056,-2.3568670362379684,-5.041572636074678,-11.584918659724169,-9.708707790550843,-12.637022169396449
7.667018804446052,8.057684613088716,7.869566711828432,7.5035055235100465,2.8405390482351622,-13.274397413114473,-10.650075843824869,-13.417219470589654,-4.976690016849254,-13.445864867425902,-17.24918147297179,-12.059095004238749,-0.4997027876306319,-15.50495988262184,-7.818042687029742
4.896757448557357,1.6392211088439397,5.390889453982536,7.3194789578348125,5.618979782450369,-2.645089331443039,-14.250153368514106,-18.2836414910511,-1.3623443280056797,-12.473892644388442,-8.529529526072697,-4.239137790009101,-13.546158088875947,-5.748325690265538,-17.30516488862522
3.621643724849547,2.302395725228679,8.30107502561222,3.003843117041068,7.456631998646893,-1.228361894811517,-9.497333039529348,-9.253419074012315,-10.825431994853542,-13.514786146466509,-10.53446488459415,-8.004130107891488,-0.37876771380388163,-1.3384852695673395,-2.8431561299668786
9.002174821343726,5.210642649628387,6.916998944597183,9.055600506425927,4.536556884922177,-0.8609266809251714,-11.72585736482326,-8.03845495867501,-5.8748862058798,-1.0832189397888285,-15.132136146359906,-5.151993533051019,-9.635769835732765,-14.655712901649244,-4.545523888051829
5.970000521564619,6.948764385847082,3.906109617201109,5.331465566448445,6.556188258892604,-11.942274796030105,-16.052386457030742,-0.86335420292545,-9.821795953151915,-5.394984631274761,-11.820160848234444,-12.932877895888247,-11.897430460504212,-11.85698678866557,-9.170815692755124
5.891228829832269,5.474384342945845,2.213072064256943,5.46467930650478,2.5219351037858635,-17.48989785271427,-1.4403502249107625,-7.961494738360686,-6.8761478433207746,-12.004305960366061,-1.9112802508942046,-7.305183257364659,-4.693519596480611,-12.665606866348496,-0.8957635716994048
8.384151611424835,8.685536167130893,2.5497484068317884,3.4386688708409756,3.5706393971521937,-14.608906457387263,-2.97737757412467,-19.365492575349016,-18.48561021928259,-14.549094074464916,-16.02252780447607,-15.385993683731318,-4.120930533859331,-8.793780781548268,-19.885163840269936
4.863904891337757,4.67096434165323,2.0255074250008915,7.085276097413114,7.31887469541542,-5.654224940863257,-5.503428183384019,-19.998948744047294,-1.0169760034502318,-3.7972455356122055,-2.010764237873225,-19.68869842338206,-1.416209963863789,-3.885208279106717,-3.3393390551219007
1.8395864624977167,7.649002260267379,9.639250206778819,7.106926072763446,6.135052641621458,-1.1819694127949631,-11.185551277484723,-8.074058030421474,-10.520867959462114,-1.4363601949300495,-18.485913937366405,-10.027717953575571,-6.329646416429778,-4.241059885397487,-8.397928915861687
9.180259697093085,9.477923021954846,1.5788730087422516,4.6213348558723695,1.21113119549039,-13.444608518248586,-9.316322462385019,-1.8751808828520176,-3.1535689829384843,-17.462755439227486,-18.148695542656174,-8.273579958742326,-9.410852348070225,-14.699084935542526,-2.100883617378681
9.346297685153981,4.623502945061464,9.012723014021683,4.455540048366753,7.6313514864673015,-10.52874987080029,-17.560595185507058,-1.5341093953832718,-10.963477791787023,-5.383707897584168,-12.693241092817287,-19.62427051633293,-17.999445862032466,-10.125232358150505,-6.2697092931853895
4.012617939213511,7.259396132598853,7.287720304887604,7.335423165950478,5.432696686184576,-1.793765612582071,-10.264989292185751,-11.0397226494169,-16.032321701688524,-13.877663761608904,-19.157543598885763,-7.392647657038214,-15.054138695850853,-13.947310435739244,-4.66079101888001
3.944990648453085,3.1797630281182796,2.5215197422033517,7.973725619637603,2.167356321910242,-10.970300171017966,-9.912090690063833,-6.320940737554281,-7.397658701573391,-3.866658608391024,-19.10944646486786,-14.100829576889996,-14.425331036369943,-17.094263578717047,-14.245352748256781
3.7878878272861307,5.696960157347305,6.9733403103363045,4.429904622506326,7.4752320818204305,-13.310309762266359,-14.22335482143627,-9.230357688445217,-19.528044429914768,-18.41219643968339,-11.682406082628113,-1.236037043304048,-5.641915581115871,-18.2462812669389,-3.1582715456606145
7.590706935473629,6.498518731323879,8.382636645482595,4.6369886296866145,2.9935094576846746,-9.81073455673569,-9.078049063689871,-9.28730519700275,-8.755031549545906,-1.1207721270403042,-2.0453121003849972,-2.5732309724771056,-4.05180546291832,-1.225780665420821,-18.039956630579876
3.3861093530116557,5.455503510891264,8.618810438110646,5.546491403704592,7.732312654074298,-17.234697885546566,-14.976965121766453,-5.43765570875032,-16.72179322313429,-13.008016900366957,-14.729161469509929,-13.03775228497268,-5.904351423348391,-12.679841095258261,-8.95025988010199
1.899386893489687,8.24515923911165,4.328997630833124,6.836807431300082,7.528506414956494,-15.827747649977162,-2.3949677994283363,-7.737137393021637,-11.46836967914552,-16.371529846793432,-1.248211335765987,-4.974142737780662,-15.860311201608347,-13.279555582987932,-3.8874822640473425
7.26109896893805,7.892058634441519,4.970809919916391,7.448286363779502,4.478443505775223,-15.79586795292989,-7.409727006656938,-0.5773228805839956,-13.81904066923294,-10.826705114970462,-6.587372715709915,-9.224024985762492,-3.215786865389923,-4.8413201412566345,-18.839885643139095
9.985791105313966,7.771622083475205,8.775129846647019,6.860779408858117,8.70656615242086,-17.763578798918683,-13.080017072369621,-2.559223222270596,-15.987061295788845,-18.44298223825755,-4.316433095090144,-3.3738255026984056,-16.76322085802098,-2.998514942623963,-6.333320867616326
5.680744148949255,8.472251735032465,4.7732432438706915,2.745945606010575,3.563674089495523,-9.947236035963035,-9.426517225803803,-3.9689415538194517,-4.252080799318545,-8.43080551162896,-4.462368881027022,-16.183708179955946,-19.003715910843443,-2.6146869295694692,-18.496465574120887
3.220195867695976,7.257870546619461,4.685031438645782,8.886825729239579,3.681818151960426,-19.76376020127975,-14.016952752841192,-8.49630652122185,-12.518826329474464,-9.35603216040077,-2.5556974351831308,-1.8415474208156688,-14.707116113383169,-10.803404581928977,-9.072034096695122
9.542012111994223,9.987555872479462,3.1186652395737395,7.5428188421123386,4.402279560098757,-19.838646881964358,-19.815874803525542,-10.834736449511112,-10.282135231213742,-19.550863038188492,-6.330144406191382,-14.149332566960434,-8.858127279434608,-14.011710444008166,-16.674027134100786
4.664563647389878,3.0904602831145067,5.813208792272513,2.7894567725783195,5.575653789801644,-16.868167554109537,-6.647603281232881,-4.996640079615663,-17.80315473842632,-10.69073200045695,-18.589653156968016,-8.096169333714153,-14.738354471200058,-9.500273308909714,-9.702525913252606
9.319189115744203,5.941749003118506,6.246986317464841,4.614878131879422,9.541716428645351,-4.534000402151769,-14.320434722973452,-3.200229243052984,-11.39531243231671,-3.5095238436814817,-3.6245274409593122,-16.2414832834192,-6.04729148546682,-14.21620491080003,-14.079895867145904
3.6671326919252265,7.530114228039534,3.0684343761328248,1.008152517214812,7.437131681343698,-16.593423597681006,-17.92080033337409,-15.273429200178203,-12.439979605778191,-10.529464083283306,-19.113056189818646,-0.6855906807155279,-5.750345236950794,-13.56843810004571,-13.657924580020595
5.036882944316135,6.636203404867296,2.31735759930071,2.700368323884571,8.734911245501959,-14.900527014607455,-12.434119540293967,-2.661690166092672,-6.803358194943533,-13.199933601100403,-6.394379040080048,-19.608304013909866,-5.360711065773833,-10.308380793726835,-3.8176752690392206
9.591738868058215,9.332096945451115,9.183385391098067,5.609529603404984,4.241279027250442,-10.745797037859612,-6.271069534064122,-2.4084442402633854,-15.880972570297622,-1.7279561466121116,-3.777913383799209,-0.5207652979531332,-2.482989711694426,-14.429247139131057,-17.89147736425345
2.0101696479242976,3.621009867204485,6.5276535158608535,8.238882934874553,9.093252762834082,-7.587307651052269,-19.88793687631373,-16.292296147281185,-18.015448543317977,-12.769842936176701,-10.023115226688457,-19.13639614628664,-13.06528828166646,-16.43432447495608,-7.12330369144841
5.17845132391906,5.457858822405179,4.84922609230115,9.604177394379104,2.932616126094069,-9.718381229106901,-5.353254369529816,-8.918796178622205,-1.5124843742356582,-12.478429722738445,-10.772851465113758,-18.238405927226903,-7.8809176900666245,-14.26458182788269,-16.80985011364018
5.9007816361405725,5.7907923704191955,1.6828447710164278,7.283939081450255,6.613949715857676,-16.238556073344707,-10.658246243134528,-5.6655739620766585,-9.464228763228599,-12.129767383946954,-13.585464684189223,-7.853162053783334,-1.3117369036262154,-6.632277674498081,-18.51255651763732
5.146164761339204,9.017417183595647,1.850161832209782,9.89988140923789,9.541624542808792,-18.44233783347547,-1.4250749230538595,-12.773661453836702,-3.190287575190336,-11.674171579505897,-11.226983257219935,-7.378562489546903,-4.587899356407933,-19.327595896129854,-8.196195689010029
2.6805969468763386,4.1135456607688266,4.131717995396949,5.221543061990382,4.00722770688556,-17.863513742831714,-17.101988103343515,-19.334584087334157,-10.64204320195779,-1.0064908724255304,-17.69806304940248,-1.169336589238668,-5.40610585683134,-7.3137738216101535,-7.158972669061098
8.440548835566538,1.9622787794183925,5.5427889120898755,7.273820244346827,6.281384005662073,-3.4276964866364388,-18.561792990674107,-6.255049313966598,-9.372848165344118,-12.454698806799126,-13.228527853542786,-7.645430607793562,-2.269192044579132,-10.126099070587808,-3.588009034869291
4.619407436595708,1.921550165138589,1.5535516281277468,1.4620093419130982,4.42135127761903,-13.288968758366742,-5.713053229910868,-5.217852118461172,-18.988006020208577,-15.599647068508602,-14.542189181837896,-9.102521515558093,-17.12414704425169,-17.334569733939993,-1.2186011047616354
8.23782616568003,2.6258941188205327,4.659110271149419,4.20059799331809,8.119036666588666,-9.846762962085371,-17.455790233830008,-5.294057943190747,-12.101929233324114,-14.767807472120275,-12.527577421787669,-10.094644384222763,-13.172001223301514,-15.186075125424018,-12.069809626800792
1.1725561967490843,7.9524806148668254,2.538504042108272,1.3951415226757353,6.883288236145713,-4.598671036408923,-3.8048002813024198,-10.179167265054062,-15.913173124669292,-5.329169222728449,-6.075709764628691,-15.099212391346853,-2.0221856583304216,-17.923007984151702,-0.44450403213262035
8.742230298797182,7.191087809311677,9.448748994518496,7.5008005149133705,2.7141129732704132,-11.201092851555048,-18.577089815800456,-12.245817296466505,-5.242099907229548,-12.309777316476733,-13.427145908184132,-8.152421122044794,-2.643129872921989,-19.05309446833236,-12.329138349475265
2.4241666763373644,7.258188256586827,1.9515210438802137,6.983269827222201,3.575627837181166,-16.04155540662923,-1.3665840992827931,-19.63136092275548,-11.288232289397579,-19.569622850010305,-10.376498342723853,-10.029157181891078,-13.598916819244534,-17.36998062725203,-12.509887999083942
7.050366459393095,8.041562277800132,5.776755421493281,6.3085095499578,2.8055473401218745,-14.282126368769777,-16.778277359958068,-15.039022534908234,-15.524753073511917,-9.662969150814373,-8.802493759764486,-1.1955463256520602,-16.10814412267969,-7.230653367786232,-3.7365405471482944
6.0421731740474725,3.2950328725096814,3.362952070180002,1.3532774776389993,3.7489980389363353,-5.182386787832737,-19.054396631578502,-15.636023878153871,-5.94597327921754,-4.425233899824756,-10.939163639767624,-6.108320664274888,-12.279751843767649,-16.817726424019863,-12.07682507889416
6.2197103818282855,9.532479536676012,1.6187585687980959,5.5665468446046455,3.9602780038965193,-9.884597283893779,-19.522888597207018,-13.770795441438532,-3.6846238642126004,-8.976559496292714,-11.033408392959265,-14.318051072864742,-14.068953796452018,-12.376281471547369,-3.3721428717052504
9.704918861274415,4.947898432153371,4.540175548729857,8.618956982378766,4.842147885726733,-9.014838371316541,-15.404260874484986,-5.204299537996404,-9.413432466411441,-3.9002124502172038,-4.463418672429473,-15.721405111426431,-5.758852543900529,-4.07891728176771,-13.112465908430337
2.553482016120471,1.0236894002162935,5.058132877838333,4.171894583849574,5.9941885044286805,-16.257982257483164,-2.892655601437145,-14.87067120900062,-15.494050858755767,-10.433790275961318,-10.072864627488944,-15.719803947176652,-14.589971538154277,-16.622865740810624,-5.702642451368982
7.930801281286737,5.160956477133544,7.426783204165157,7.62341852743701,2.2444797491002775,-0.7730573057927188,-3.6614642527810233,-15.930779122203113,-16.295315788653202,-17.499343202966305,-17.246266605415826,-5.111580199328948,-10.653880286662693,-4.419609962476644,-5.149527602430913
6.441514421546994,7.177299459208116,1.165201519412276,3.805998821245198,6.7403996133346915,-19.81403542562374,-19.343758820716392,-3.047429148839374,-6.387905252327773,-14.719142310905156,-6.309539481637692,-4.230112284128662,-13.894793766108986,-19.28285618776617,-1.4376954187140853
4.106618544660675,1.9583358695623574,5.426711842538326,7.916210160977204,2.9948258315580323,-14.63714800234607,-15.169971762708196,-0.26570624864960735,-16.071665698762203,-8.547147682374133,-1.587233631026411,-17.076758279332193,-0.6800014624327666,-1.1452030355270715,-2.397017457540578
2.9310086919700202,6.70649550409885,7.848023256651161,9.874251353767868,2.6238143987323337,-4.756084599566002,-13.257856718450451,-16.505033335196753,-11.614598869844288,-4.202665348242535,-10.749488906289363,-9.303290305959335,-0.1963277370175902,-12.057724938807223,-7.753524981286128
4.287197814538347,4.535070816958345,7.260766781008673,9.44098278485395,5.881230554430893,-4.7088414139192825,-18.22478947954242,-15.797955055104655,-10.007580345701305,-19.601766699787383,-14.96818592262508,-9.703714332483175,-19.702272154699617,-14.73552890410177,-9.770786692430198
6.158343231831211,9.331765237497748,6.80811060925547,4.732622222769944,9.37316059419761,-4.380828630582895,-16.019822469856322,-17.396237009158487,-6.551348448719615,-8.858325005018022,-4.285495085524163,-5.297779503434141,-7.558290476235452,-0.3709947845850472,-9.381564370802868
2.0179518085154786,8.454462083343895,3.266680261111381,7.9957193332952645,9.613963864000462,-6.13376927210961,-8.13899979709896,-10.838315104066693,-12.748243666691476,-12.975205455660458,-7.336183156379148,-5.049664972938858,-6.497510317260154,-16.0516389862481,-10.169655115144526
8.124760649647566,5.281336703701506,5.829609517619445,7.9402244335373995,6.951387756385824,-11.854036074440387,-2.1812870472350454,-16.764915333596775,-0.1892226730525408,-17.63483368832288,-19.702495575025647,-2.2886238671395844,-15.125425183517475,-5.478977413810256,-3.8607940388518216
8.730877519289052,9.9243481209775,3.6463573903599915,7.392190077345332,2.038598724527454,-11.904495101998698,-3.125363303079453,-12.683604883423744,-8.237201927341282,-9.974908469879782,-7.145564530870304,-0.6394016511848726,-18.8908630226221,-8.578165801717569,-2.8257272929193356
5.332444405735847,1.7067446734741554,6.044854171750938,3.988665017414384,2.394476068041423,-3.104213185658889,-9.620169691476681,-1.4277993936565743,-3.960271558398926,-6.20986130390402,-19.899992483030292,-11.486313212898827,-16.070022995124557,-1.8751215701275328,-16.525778704940432
3.5745404649335697,5.651530909610493,3.3702725709827135,2.8887820955120906,6.391893925924772,-18.230302497175025,-18.8424616014536,-12.59231862579718,-5.658777355293541,-8.959345510348436,-11.584758277511101,-8.741543871930812,-12.727515455399857,-1.370687924900956,-18.90739267087559
7.060523311268517,9.021543983449755,8.234962378617281,2.6563693133930206,3.663337140822595,-5.730746019728617,-18.323015872302765,-3.84395217333158,-5.693751802364673,-5.480827680216684,-18.005196731674932,-5.716565158157007,-6.471619308122598,-3.4646424326451744,-19.172240470496256
1.2079960162101298,4.357063898907047,2.339094554642376,6.025460298131997,9.25614011356074,-12.209553366353088,-3.185487492275179,-19.99520659709446,-16.646558595162233,-19.394571560883698,-13.469871107750134,-1.9270270456395941,-18.070652740380144,-7.9324454427983735,-11.015230811523061
9.446213911292313,2.1026722828338444,2.9082506545200606,1.2658777175034395,4.905417246682363,-14.471125298663381,-2.6888719155826166,-7.961677817364675,-7.779594314283537,-9.414977132062083,-18.172178289138902,-11.14412819386543,-0.10984672480052282,-3.378937112164305,-2.220164822074395
8.409037233218495,1.927375240878844,3.0470342865831967,1.0280948622076866,3.7315911239030033,-17.8387126933048,-10.591412428498499,-6.5251629773793525,-2.597344628742267,-5.090578414691127,-1.3221466440077485,-18.927424021163603,-19.757621275210827,-6.839371534659369,-14.2418870365773
3.2815091449519582,3.9779837892441483,3.4281645210312774,5.602927656714286,4.961336025017193,-9.80267182760454,-6.61299913114132,-12.29610287147415,-14.998977025871081,-16.692609317505966,-13.045465021300753,-5.2380511426011775,-4.941572288781757,-6.728582804984216,-15.342839311393195
6.29277621269228,6.136206954191632,5.35839578298753,5.949810877454778,5.426115693613013,-8.747418315125248,-5.761431503039539,-17.81839893137155,-5.082447532234429,-17.295865612460876,-18.674102831633544,-0.5760142441927982,-0.955863799478216,-18.797312755682775,-11.179256514648253
2.6762044446979725,5.3681040742097625,8.471595186996286,9.555505972686012,6.708273881063836,-12.95727722248484,-7.9938212436724925,-13.791174008441839,-1.8945095474419986,-2.679030784193845,-8.891188169434747,-13.536501583930825,-14.161545455898732,-19.334981905369318,-3.7651650645966264
5.053448917351072,3.9261963556023796,5.239993194979785,8.368641914091867,2.1215278693676907,-2.932645833987639,-2.1395741813437574,-1.160512490825628,-12.089988950789706,-15.67890595965033,-12.5645477125127,-13.375049284995075,-16.494537141193085,-7.915393264980391,-10.515179205878287
8.791308930916033,1.2889862243385242,6.794811347996137,7.86653990660405,7.835379122694763,-2.3671280547990534,-5.49222851769307,-1.5365797732108462,-13.38013366356426,-9.986132606644293,-19.719814700670476,-19.861544012664506,-15.221480253014754,-17.993936776932202,-14.821793778078504
2.5933896507555767,1.2566802235478343,9.183737317654444,1.0740081825000236,7.624739299033768,-16.97225705030162,-1.8466305222079598,-2.2333608021612754,-6.987367187251779,-6.622540418967958,-19.8937510748032,-0.4010558343393207,-2.5311311888412966,-2.1873861079711716,-6.88103371268765
4.103082357890829,9.042837841814327,3.623652353360731,6.064403890079825,1.8975787510949416,-1.6530829603582724,-17.198667890352855,-15.524553565964895,-8.893130253248522,-4.7945492957616676,-7.674909011867651,-15.380535135276894,-19.98123345370294,-4.932703451881961,-0.39437421436923614
8.289218082754815,5.141859563409538,9.13390535259196,4.68862905806515,5.724406758191208,-10.505117628825904,-11.092284933956055,-4.573703691051277,-9.51729874533711,-13.697329271698202,-14.862652463596282,-19.248828392348077,-8.394416278527386,-15.42376783351942,-17.052134951873978
6.8844696744490985,7.13088332039394,7.769394030318994,5.5321920670473235,9.04649144683498,-1.3667792073752665,-3.9333182981294605,-7.351689708037075,-13.955953023535347,-0.4393960597575983,-14.544690272880427,-15.967127252390423,-11.201133135647003,-18.86887264282347,-0.5279601530313656
6.295902007747824,6.012568824977578,6.902166519097479,5.47321282999486,1.2885716538508742,-7.8150053520761045,-5.748139848567032,-11.706693693581343,-4.929818115783261,-15.48267414316543,-15.596595837782939,-16.78780194501728,-12.59730428019568,-3.14446049575724,-3.5245499632336212
4.445417871671534,6.302068623822129,7.487346848274241,3.170860971652207,2.513269773052724,-0.6552897350750122,-7.710609467128593,-0.4698271355100907,-13.278655856068642,-6.009669170514783,-15.57018763282937,-14.802116591649133,-9.813147786734483,-13.639599302389383,-16.66433087957237
3.3659263179039343,1.3217355501927819,7.3398125932973795,5.429049913772754,1.8481875976407305,-16.583289536743024,-17.959562691558386,-7.80940311531006,-18.125213764111372,-4.989781572599201,-19.591832705524215,-15.037421818881747,-2.275733149751048,-5.701226769367306,-18.547930174778813
8.390134940366618,5.437316093861843,8.621047244519463,6.406657970053541,7.136497288295729,-0.22931894812541032,-15.376522636112039,-7.583483062248373,-10.839604337857773,-19.21490613683844,-19.712034234092986,-17.627351301424614,-7.083074363282893,-8.713454550523496,-8.986751732841824
1.2867108627543407,5.223726967240063,9.321605360582756,4.57832682379582,6.6243022280961075,-4.4816083550994446,-4.399886945076439,-9.6663263603341,-2.9267562864935073,-12.211575942061437,-2.315005025782515,-15.219479388728649,-14.423693500887637,-18.942899578439878,-4.167921452808573
4.75349712609435,3.062049525202591,3.086112498549217,9.112599471063099,8.505249404149332,-8.984735381392053,-7.7393950717271505,-10.560921146049209,-12.205835796711703,-1.7820100637552052,-17.50030719994599,-11.672908884647065,-13.143218031041283,-10.086800667002148,-10.893125696551017
5.6700057848597325,2.259270795042947,5.618273513619494,3.1817693249848977,2.6589821408937215,-18.709799046154796,-4.823214080752797,-11.493905774954458,-7.52979070209601,-5.520892468235608,-6.481598360260286,-10.637035690115324,-12.280819273860576,-12.518397798150794,-7.26302894109188
5.453149194476861,8.642190231896596,8.87231785894041,2.5350434020586663,2.226102863911531,-7.455021571883611,-14.00560761356064,-19.630442696574534,-2.3160108796771937,-15.484674731848216,-1.5073150314524,-5.723054427522754,-4.823195550761463,-15.990916233716108,-15.339530930225424
5.691409784416592,2.5488986738487593,3.7488852341472905,3.89316230153024,2.436669399274877,-15.916861615436302,-4.307818344035695,-16.67280249450936,-19.433697902305944,-7.4758366416841255,-0.577935924090248,-13.408845088999886,-17.63875150639458,-8.649292225186139,-1.963551199196644
8.056556018456309,6.602642815714444,3.8355084694683943,5.87692155948598,1.8212035717382982,-6.488986056814669,-5.570589223936748,-0.7958707040926178,-14.818092560973074,-19.63271726104385,-9.142391557899703,-5.934868962503394,-4.270891229928541,-16.144595232806267,-14.79111790616323
5.613318327405667,3.9754072897300166,8.744603379287005,5.263841383648482,8.196207796918028,-8.44566676640116,-4.615506181819473,-13.379807568046555,-3.454809223586807,-14.536010920534672,-9.132633720734514,-15.741258447839904,-10.537022219638754,-13.668313330776808,-14.692601730319437
9.702865162252337,2.4406669493805757,8.085932537116557,9.857484635348934,1.1791133536607004,-6.08935446056231,-14.967055069429886,-19.19429229586674,-11.982497378763048,-1.389165577599588,-19.765874622096746,-8.301074730597346,-10.022210075953046,-2.619655129016156,-18.32836588103955
7.133734268979853,7.120987285899496,7.021720151760549,9.481010454415333,8.407787761061924,-19.164742747754232,-10.62545127098019,-12.080734181593463,-13.828070300293039,-11.018399169433465,-12.35453571997305,-11.39655539241456,-0.5126888743880151,-18.23620380248334,-1.6476056902092786
5.32213042123924,6.61368020949587,8.471646699559244,4.2441672623433,4.873797172791702,-11.850582242453592,-12.542852651538379,-1.581966499226791,-3.5042951652590624,-17.830900201726777,-17.84834528570579,-11.485396654425475,-18.0367182030171,-7.6800474041047195,-17.140537015491496
5.70135937570121,1.0649795230334598,3.8493671357138206,7.094716513053899,5.356350462050636,-0.5324372286201395,-2.6053344582824067,-12.854491497041291,-19.094817824701735,-3.172036627711126,-1.8664372247380392,-3.6695148709611694,-17.45379617569668,-0.14148882519547712,-14.8541739910998
7.51784421527533,9.172313887021494,3.121184028976385,9.174326992093594,3.7853342127538028,-0.5693768745572854,-14.402925594428556,-1.0266270873190813,-18.93446144723577,-5.885486967770722,-9.410988436643628,-10.49024616525766,-15.552463146308785,-5.958643783447812,-16.20289112021849
5.975576163862915,3.2792082673622573,9.600592418032205,1.2576807445208753,2.7975545210011292,-15.178018932889792,-11.760050267220453,-15.368668186785936,-10.222153103651173,-2.637936087155076,-5.829937913957503,-8.45875658735129,-18.228836758144674,-6.189557043053416,-16.6883557422123
8.077306473655282,3.2505108265913787,4.753438554888108,4.154231820861352,8.72932523207371,-17.48176527160318,-8.743666840542707,-17.172973972083064,-5.9745628609694865,-1.9889452568898278,-11.351307688041658,-10.28696402072698,-1.5442855539930314,-9.632271365877793,-10.296791082813739
6.204961924338737,7.2030676272665675,1.9619503757832826,8.389994749673644,4.919545247079333,-18.560264653040036,-4.35496488295556,-12.498695563443185,-18.002686847608427,-7.387797113089315,-2.4853860666705323,-2.3337051626616727,-0.9424968513014349,-2.7326613506429105,-19.957395705025043
4.422170497720512,8.366883219149528,4.296277053986268,6.4139365574173555,6.456852526370788,-12.735996449627422,-2.000968847102378,-9.98575592681626,-10.750794301843735,-0.1494764613282733,-10.179342754954929,-16.449874786621237,-9.789918485017584,-3.801066963153392,-4.540479494724201
8.09723588597624,7.372214055981206,3.287960461600194,8.758756772562084,9.040991188386386,-16.136361337290875,-17.403932832627262,-0.585461125076673,-2.720353123357679,-2.2246006705220616,-2.361109945974537,-9.220432201728807,-7.136605440350587,-9.147279242540531,-18.980993651112453
7.709527768174954,5.547988300022922,6.829381673112068,5.523758244779818,5.426301900902104,-16.58139672139244,-14.453597068691137,-16.83883143031528,-16.106240717055687,-0.6377501296359327,-16.95304242913325,-14.641518556326368,-8.24726581100216,-7.857446332890827,-16.935914818097803
8.14345683206691,8.066825811215425,3.13585933783502,3.597996724079144,9.441890789135472,-3.5691382250083876,-6.113839042055776,-18.36355889193905,-11.676544790038744,-8.869892745671143,-16.27051536912284,-11.080291016046333,-8.03958503797507,-13.485204065703556,-4.459198102885306
8.564046234749249,3.9124852249066366,8.547914390432116,1.9321890949271352,8.539561887603906,-16.96026640981443,-18.34974966505645,-7.228669451623878,-10.608446421469644,-1.9329770517846292,-12.772534997792102,-14.285669957591189,-10.035375367730454,-10.926670903203641,-13.145881880277955
7.243671688284957,7.836056505225175,8.67685572127123,9.755709442393085,3.39990572919254,-5.749739698449767,-12.154261113634671,-6.526068758172951,-10.527964362050517,-0.2239152549181611,-5.494847497764077,-1.0454231213569436,-3.384105965324405,-2.0322698778489183,-3.7930579754279705
5.132432173383203,3.2660960801219594,4.3328815790547,1.1821260937595541,5.715938507182004,-9.949349774618868,-9.547515749873286,-0.6167786230559322,-1.8620653312487008,-16.78191571123085,-12.659237821037806,-11.563272028681089,-12.825394934752211,-4.10993032428213,-9.571650369635021
6.1488983527446255,8.67712203089133,8.253353380738227,2.1899037053826973,7.425231256752708,-11.334821034849494,-14.136486829056242,-19.00462546404649,-10.303733749125527,-12.926810053581825,-14.994890510439625,-6.1760325810205465,-4.68724079241982,-15.128688571314447,-19.01599601008099
8.638774305087114,1.0896376708387299,9.434012445293249,6.648578865844353,3.8966197168118826,-15.09508959942295,-19.820787281136944,-15.314118801483545,-17.259206799808894,-7.817892207609402,-16.685742786983354,-9.480266233021277,-8.256683195345031,-14.068970202896402,-19.3022075145275
1.3352849255277648,1.2371259897452584,7.652122004228916,3.862087343328683,8.166701673708973,-11.408516805527302,-10.98533779348372,-9.793636210059484,-5.810674018135433,-14.55729296998883,-17.580411744282813,-8.934459029689917,-13.49314529746949,-11.194422858006057,-7.125760504087623
5.447131670271435,6.582509353907586,5.89780001902265,7.658167347424892,7.35342955940458,-9.36962115300848,-6.489829884891835,-2.616163914775008,-11.397801373015445,-11.786014852299006,-4.791512145037636,-8.40717864286432,-18.58696507357049,-2.2469708877474837,-19.38741626547096
7.735567205887688,7.829147284338816,9.577999767537374,1.4872096756208868,6.371711747060418,-11.485972644521647,-13.420404198295113,-18.202660650048447,-8.803183018540947,-10.46708955907519,-17.919366282794616,-7.811458808768041,-5.314732906966526,-4.7311618090324,-1.9830735535776967
4.685236676998995,9.577654917599233,8.788864645744175,3.668514139215451,2.4335473361451263,-11.335751017052534,-12.002215711676264,-8.543185823909035,-8.390613976677816,-5.075259010838494,-9.853190030708358,-17.914029445278764,-2.920002422493191,-13.835684794614778,-0.6711805398988204
2.0607409781179316,9.62426055009253,1.8191062619426528,3.0793252415235353,1.4192194787788743,-5.968248381884003,-3.079055142221346,-11.36198547186199,-1.522410706655652,-8.253048472063568,-7.462858004614189,-3.17615788615468,-14.093675919468406,-12.950112145580247,-1.9715568080265804
9.108671464348873,9.788344985807838,9.11654484797504,2.146348324300248,8.413518575232885,-11.84421428561908,-0.2830530166758365,-10.60160880985686,-8.97866195820581,-9.45747918638971,-13.597433105820272,-18.50706043103093,-2.1765405150018218,-4.026751330726894,-17.22341706686258
7.990914442150656,6.63261999445549,4.6822940912586,3.2861903418600646,8.737559051520092,-6.066253640048345,-9.099975801564177,-7.869586175420565,-18.1877829765646,-10.568996757867282,-16.14536417356453,-15.853164787724374,-6.8400511504913535,-1.8660025784976675,-11.965243451480905
2.8697434571097133,6.838722435129888,8.84068341715286,7.734869210102417,8.818815074829285,-9.322562046885094,-5.037662737053102,-17.212715268757165,-13.06933515427249,-12.247971626817705,-9.825214649703913,-1.5113804308892078,-2.6014984515787347,-17.32294270344523,-16.561485927538982
