cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,cfall(2)_pft3,nfall(0)_pft0,nfall(0)_pft1,nfall(0)_pft2,nfall(0)_pft3,nfall(0)_pft4,nfall(0)_pft5,nfall(1)_pft0,nfall(1)_pft1,nfall(1)_pft2,nfall(2)_pft0,nfall(2)_pft1,nfall(2)_pft2,nfall(2)_pft3,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,krb(2)_pft3,micbnup,kdcrawc,kdcsoma,kdcsompr,kdcsomcr
0.08116646760325291,0.03871102496030046,0.037775835260016044,0.11205673008160044,0.004603226145836646,0.002874050635620987,0.005011626117827645,0.027768327117197254,0.00030072850123853554,0.0020324041134527353,0.0014450175801866084,0.018677832724376273,0.0008702316875226781,9.700655045977192e-07,1.0151095846931803e-05,0.0001048194560330169,1.4941891591118389e-05,0.012638441770102512,0.0014992263528715646,1.0074029292560951e-06,1.9837565093229642e-05,0.00016638486521184298,1.028664331043759e-06,2.093532871447325e-06,7.618852567657181e-05,0.00671993585125583,-2.42158659289765,-1.1055976664766658,-1.3253735418715928,-7.481529101199767,-6.404116044937487,-2.4819374055302212,-4.343225367359395,-4.276136481296929,-2.216226682494263,-2.806513353642739,-4.427598982147424,-3.1371316469409978,-2.1069664409063114,0.5207676906116371,0.4258439112224556,0.025864046224746157,0.00520953626461478,5.044191247723208e-07
0.07776277092914227,0.038699582204240975,0.035771014618147495,0.11201965278028558,0.004798499594104954,0.0029266957209655164,0.005412589472067224,0.02901934692274799,0.00029045508044547657,0.0020078338428395352,0.0015725169294203791,0.02015597668406138,0.0008568178294214745,1.0053426009818519e-06,1.0179742266712391e-05,9.605522140313183e-05,1.5364406146430612e-05,0.012548173281661912,0.0015100288132513372,1.0462238306974803e-06,2.049232152756651e-05,0.00017408866686132723,9.900060220550816e-07,1.9858482725271966e-06,8.299298945260975e-05,0.007036436358686523,-2.6463005849202412,-1.1510048501696795,-1.4207914761050044,-7.48514058311987,-6.266069521569593,-2.3667591669945227,-4.452166842305416,-4.273870440364601,-2.1360079923381217,-2.7281744736210674,-4.404073034297555,-3.372047837801003,-2.270069176995814,0.4901102274659107,0.4029081386674209,0.025280401663332164,0.004782078434365689,5.249366106932434e-07
0.077707564400022,0.03964956377105939,0.03650748968892757,0.1085791068521256,0.0047757428005961895,0.0028625051876060934,0.0052378401257259415,0.0285323990113943,0.00031279714551455914,0.002025778670984183,0.0015650410392165713,0.018895483710403563,0.0008720741871655914,9.875947180633553e-07,9.54520550661687e-06,9.589461302308881e-05,1.5249133618481928e-05,0.013245390833545876,0.0014767701954993512,9.85411757727105e-07,1.924423108809511e-05,0.00016275171192905606,1.0391790112123341e-06,2.084536127519451e-06,7.89310550119573e-05,0.006803802421977961,-2.5152813906178726,-1.1370149897387773,-1.359199780750752,-7.850338129041449,-6.865651901329723,-2.490542623535086,-4.417245415186945,-4.172776312904724,-2.185192483327675,-2.873334112774718,-4.6748511955259096,-3.2143809968034858,-2.1390521468720145,0.48913021985528643,0.42889656535907983,0.026199639795432897,0.005128461017588845,5.331293162639851e-07
0.07841295871137355,0.037835717572215835,0.03889964656998919,0.1128942004137546,0.004672457181752682,0.0027783636027474516,0.005252351661042142,0.027607384004563897,0.00030067975713616327,0.0020206809640516132,0.0014925098309887604,0.01990681425290572,0.0009386409054687306,9.972172472215198e-07,1.0015206535912335e-05,0.00010110838092723345,1.4253426833035995e-05,0.013285053645751953,0.0015647806860004507,1.030472315649035e-06,1.922387427894655e-05,0.0001778449601369292,9.572837471260704e-07,2.040390861041109e-06,7.814490561551715e-05,0.006738627740745131,-2.5845333790703773,-1.1097227118585091,-1.3754841426518687,-7.795101893791809,-6.460413099320144,-2.315242320906782,-4.085410971278666,-4.395714574878517,-2.149494130818664,-2.8944858257932657,-4.576023746737326,-3.3033856802985926,-2.2134900886409903,0.5237667169442974,0.42015981320422524,0.025829688860565733,0.004826480958757535,5.254445010259862e-07
0.07542928681051493,0.03872978551621294,0.03779818376176992,0.11083457808527025,0.004705972113256595,0.0028264332183951368,0.00508698212308314,0.027484343608699068,0.00029086572761390995,0.0021428498125127464,0.0015732127123353975,0.019441637351005556,0.0008945143967091155,9.568087793592505e-07,9.922333939291007e-06,0.00010263373567911389,1.430643996554851e-05,0.012924418488089685,0.001533091672547239,9.535151040463955e-07,2.019251498716978e-05,0.00017726905917886794,1.0070406063899568e-06,1.944589026855893e-06,8.038618530467487e-05,0.0067837164648405215,-2.5040032019569742,-1.115805065022038,-1.3891704721237188,-7.393981466294578,-6.553310841839889,-2.2829633563411846,-4.271303873074064,-4.194752612120515,-2.082895842001439,-2.784833946754745,-4.398635079626584,-3.2823922647078785,-2.195610614692339,0.49236306585322787,0.4203458459909428,0.02609324434472988,0.0048512605907341765,5.462306521687289e-07
0.07777172510857662,0.03788695972603972,0.03665668480227818,0.11040319325772323,0.004689496701871406,0.002857922253042642,0.005453515046153206,0.02796252081086135,0.00029349720107531285,0.002165030001705687,0.0015170803902343657,0.018581728239520808,0.0009189513463401085,1.0176793562353008e-06,9.871388460113747e-06,0.00010317638528566767,1.5563161325437272e-05,0.012884628105772832,0.0015031523141592483,9.646224874051547e-07,2.016045388218093e-05,0.00016858614953135396,9.814618652691762e-07,2.0195938295353986e-06,7.66490975715922e-05,0.006901798095808184,-2.474549256111318,-1.0913902855663464,-1.3599192922984586,-7.401210935741644,-6.850040851157135,-2.3466368893553313,-4.470576012914234,-4.291650090990185,-2.228970868895157,-2.675691779857343,-4.313255278147283,-3.3161848505999503,-2.275569765578049,0.4911586015533766,0.39803822742910033,0.02586028415676952,0.004912397663786207,5.203923614689289e-07
0.07995749830867778,0.039969820294917885,0.035480731041131905,0.11281352343002501,0.004562372542820222,0.0027084693189632046,0.004945472933762203,0.02848040160664008,0.00029562736933899414,0.0020265579354896974,0.0014799566395181844,0.019869913419461573,0.0008798979494723994,1.006370825303908e-06,9.65951619396921e-06,0.0001008443548583859,1.4543384767859483e-05,0.012832575782514804,0.0014939092966335856,1.0047127213201695e-06,2.0379049492363064e-05,0.00016717329421409306,9.53795431143096e-07,2.02729291743479e-06,8.1159609844614e-05,0.0072808403442949955,-2.6332873559090766,-1.193335111643237,-1.393063129464856,-7.458132053503361,-6.276467260111149,-2.4891037915457983,-4.402525245314386,-4.359510948585639,-2.290025629359861,-2.6572411157330995,-4.33583734468331,-3.36196617067015,-2.2418801454252275,0.5045890172377202,0.4225885849152484,0.024485503882975494,0.005212225808606798,5.229918038354218e-07
0.08157301515555798,0.039423021880587605,0.03719419524605027,0.1029319932092087,0.0047162493456904845,0.0027280965624714728,0.0053830406119527935,0.02810721080993456,0.0002882252035289747,0.002066663168117194,0.0015639479398173303,0.019146303354603215,0.0009403221246165033,1.0127171627264524e-06,9.827017876349917e-06,9.724154549769279e-05,1.4875008194614208e-05,0.01335065558007769,0.0014504253862100268,1.0140504455984632e-06,2.0101724307560594e-05,0.00016905377405636987,1.0410934627407713e-06,2.088604650846045e-06,8.358685037508077e-05,0.007348932313139771,-2.6016582710070226,-1.170914258256641,-1.3980156328385718,-7.808055451273171,-6.425023299854297,-2.273929995878428,-4.439586425061961,-4.40460584641119,-2.1429144626258676,-2.7518979199311784,-4.580797227757211,-3.3513452517534335,-2.165216694092981,0.523470484165277,0.4137902042171443,0.0255260781799628,0.004784677894635291,4.969096031099576e-07
0.07960871608930213,0.04078432977394317,0.03563809912714798,0.10930386967413697,0.004465500408805131,0.0028059101007391193,0.005117730899221634,0.02901011985728975,0.00031159099307322857,0.0019971974983740808,0.0014942364606935106,0.019342031575761434,0.0009190029479516187,9.73907211149033e-07,9.70301390022844e-06,0.00010260313273281005,1.4498455457424575e-05,0.0131677218104975,0.0014698636423564188,1.0055329363429162e-06,1.9540979740111996e-05,0.00017281534594267136,1.0249469674645105e-06,1.953397499168913e-06,8.249650528675821e-05,0.006775728356839113,-2.416422095930993,-1.0842099003569396,-1.3406646661237465,-8.065318476490438,-6.315142994258869,-2.442811481571074,-4.245207513423589,-4.1439625247521,-2.1695076576639587,-2.7899950827855697,-4.674509519321446,-3.329166400850859,-2.3126465649723653,0.5130754147938048,0.41903744689339095,0.024282014401267274,0.00513330797193672,5.265360227967133e-07
0.07499962274900232,0.039536419568091896,0.03712991601866978,0.11110669629159894,0.004530917850842776,0.002935805427973076,0.004998177378248793,0.027481175338843377,0.0003098565510182189,0.0020673422072586497,0.0014970861043050554,0.018445469154408915,0.0009072304716064586,9.704710456998736e-07,1.0005181114156333e-05,0.00010396888236791238,1.50029022914593e-05,0.012896836883164136,0.0014269051760779537,1.026537822130266e-06,1.9960446589254145e-05,0.00017506335438848228,9.986197039078784e-07,1.9331224366766152e-06,7.612356601356734e-05,0.007130221343334011,-2.619306142956088,-1.1925695620687977,-1.3864722213086709,-7.701012447463013,-6.815260520407841,-2.3050174642054655,-4.180165496560071,-4.204059900151089,-2.1706477235327863,-2.7228268651070904,-4.420824025503038,-3.2730586600638656,-2.2945700081596208,0.4966586638959886,0.4028873456752341,0.025425876713491138,0.004973439108578439,5.142621094221347e-07
0.0810482235715754,0.03815468232911633,0.03706433465525784,0.10748764418772397,0.004776727265156271,0.0027247139186205014,0.005118785978924975,0.027285146044881425,0.0003058022347936809,0.002199858605594439,0.0014688397598385144,0.019590119164351962,0.0009222725759047613,1.0354592621389711e-06,1.0126817867272079e-05,0.00010225353687516414,1.4627148254030945e-05,0.013343369336337181,0.0015377960394173642,1.0427941760285065e-06,2.0518617520382918e-05,0.0001665538116016026,9.503805406864451e-07,2.031790961375967e-06,8.216564417028448e-05,0.006868983558614278,-2.6366838794010583,-1.0896998099308077,-1.368820633199124,-7.555810219314384,-6.427095201386455,-2.385739748616905,-4.350104122688478,-4.521736027958508,-2.2728511015331474,-2.8627780771095344,-4.493814450531783,-3.3758670576747463,-2.27033565296657,0.5328948678257251,0.4121525657295934,0.02611689831086494,0.005099905196470813,4.995344702780954e-07
0.07859856808011978,0.03887266848721186,0.03548723892379223,0.10731840330429934,0.00453213091721288,0.0026921966676900456,0.005405874731509377,0.028161752549056725,0.00028774060305004293,0.0021946684073180928,0.0014471004998260271,0.019989026260907906,0.0009049528336927612,1.0444838039202409e-06,1.0188444949354733e-05,0.00010242468176931487,1.4937483869480392e-05,0.013541457128229626,0.001460647890809149,9.740734678336116e-07,2.089458292153209e-05,0.00017672177525132837,1.0412834084935606e-06,1.979775706666936e-06,7.770189880678983e-05,0.006849793631798429,-2.6567221869117956,-1.1333267887082874,-1.431679992104414,-8.122500422978597,-6.612731453318944,-2.466711740909294,-4.137780700751472,-4.163133051656111,-2.1334996177778187,-2.781536475943912,-4.524836263134424,-3.433197691414928,-2.291099225246214,0.48752389714942357,0.4218621582832951,0.02438947904210536,0.00489062662218474,5.128449467571084e-07
0.0763855832721197,0.03850299296355362,0.03619449039823625,0.11339684079667287,0.004932383929676251,0.002829046472827932,0.005116695397249355,0.027623176983316115,0.0003065625798358138,0.001996790500343722,0.0015212054984751302,0.018382273977878425,0.0008571623927876598,1.0300862117041778e-06,1.036318578225841e-05,0.00010004527096643517,1.4865499667496727e-05,0.01249592465564322,0.0015585231934953222,1.0300579943831329e-06,2.0702459800626155e-05,0.00017756324410579352,9.77354246020072e-07,1.9793224227270343e-06,7.737900878634919e-05,0.006926592866182035,-2.6475733173760942,-1.1568507428640926,-1.3508934545425464,-7.561528644363889,-6.529040097209233,-2.469011018938549,-4.139624532215857,-4.2463525147381445,-2.184989771051975,-2.87801274454243,-4.2771737979758795,-3.1545159401503233,-2.1229149220924866,0.5204323618729715,0.40394857240893434,0.02515027064445467,0.0048911445755168695,5.314084284740251e-07
0.0763538911367039,0.03973338628361348,0.03896545212164483,0.10376356692978476,0.004677024719643874,0.002788089387302801,0.005325547198180374,0.02882181501619393,0.00029642819035564396,0.002188017917270986,0.0015422817083181296,0.019536848631159637,0.0008958882184219426,1.0304745502613784e-06,1.0065073306111132e-05,9.893501352619536e-05,1.4979307064331807e-05,0.012865205529174242,0.0014988169739547016,9.98429908819772e-07,1.973499608151509e-05,0.00017333386522364568,1.0021874876456256e-06,1.931311380891927e-06,7.991857869922757e-05,0.007290813516649771,-2.6437843493090236,-1.1539690315965163,-1.3285065169261445,-7.915222149898276,-6.356965512937709,-2.4550347910647545,-4.2573986843475975,-4.264728664898114,-2.1075950667096217,-2.7527258773840493,-4.328170977832084,-3.2081253116243666,-2.2249674015295446,0.5339180508789667,0.4225149189400194,0.024768830009827967,0.0051637272701719,5.165806162361239e-07
0.08162800635139378,0.03891586641947852,0.037313342837706216,0.11238376613302063,0.0045360159559812855,0.002938154173415198,0.005345838471505214,0.02874403817654916,0.0003053709936266175,0.0020910371281371454,0.0015449355462977775,0.019026629614593137,0.0008622003628939898,1.029930063841445e-06,1.0103151662274573e-05,9.531674192074857e-05,1.4833475895363703e-05,0.012492231057225073,0.0014806753382233856,1.0086640505562891e-06,2.0438864826226176e-05,0.0001650965585613186,1.0149603876935815e-06,2.0158223895268833e-06,7.985969137053361e-05,0.007046591716032332,-2.4202944287802017,-1.1002375248463414,-1.351345958937656,-7.886510956934069,-6.380182188744283,-2.3405420305209033,-4.481886195970841,-4.489670050965827,-2.149117253319683,-2.764827782960488,-4.711303537101819,-3.3926764618208267,-2.292465023421877,0.5141187152252301,0.4152235100118465,0.025388089119634402,0.005068813184241518,5.252784395201665e-07
0.07707410763339845,0.041165495462564435,0.037054493378155036,0.10922128391908091,0.004576034488755065,0.002717625762943283,0.005279262817941875,0.027539844503308934,0.00031397088140278984,0.0020787847059850783,0.001486647433216447,0.018555962010515167,0.0008918783756050941,9.98036970502282e-07,1.0374227669746348e-05,0.00010441443770744915,1.4578230048674651e-05,0.012929328343294659,0.0015064095957184102,1.0394104664488803e-06,1.981437967361349e-05,0.00017829394214375846,9.610023167877986e-07,2.044240972681742e-06,7.841718655400649e-05,0.006765614579668167,-2.616376451667244,-1.1617711100637065,-1.3127068033846023,-7.6208380755775655,-6.466159962775143,-2.306932159990511,-4.140627660588463,-4.302903747180548,-2.1345425099647444,-2.6752007251815324,-4.522847828641734,-3.2160710835155553,-2.2568002565635203,0.522938722566131,0.3981870169247969,0.025156079090062757,0.005107622730679249,5.427371423004221e-07
0.08117464179757657,0.040351541381118926,0.03578342343330732,0.10940881201307501,0.004719953741596751,0.0028377095465906906,0.005042533540407314,0.02811795317414363,0.00029024444122242925,0.0020998150526565255,0.0014441399572503847,0.01923522124803362,0.0008668476579559929,1.038010591235585e-06,1.0182909184224575e-05,0.00010340969089846009,1.4535934011448183e-05,0.012829272848597936,0.0015578114170732202,1.0281902460656511e-06,2.0604484113224966e-05,0.00017361829401329283,1.019347461223888e-06,2.0119824005040685e-06,8.023980863189666e-05,0.006994131324201022,-2.5565929657785507,-1.083427443111932,-1.338975572292661,-8.087079413387025,-6.509210979170685,-2.5053668515767624,-4.108112824758965,-4.349095541926701,-2.2833621144905143,-2.8431177787095705,-4.3568229895001895,-3.1269896971569153,-2.2089537218101705,0.5036425772383859,0.4267163258865593,0.023751298089206486,0.004884205482698951,4.980180728822481e-07
0.07874733918245798,0.039250271984665436,0.036749929742103137,0.10415089430183391,0.004469436583715396,0.0027814269595883463,0.005250513288177942,0.027644952528430855,0.00030488083366450505,0.0021568318947877948,0.0014625022347192734,0.01919061743593496,0.0008854149326235617,9.777532361231319e-07,9.83800049555832e-06,9.887510665221716e-05,1.4951949786150891e-05,0.012785855636063237,0.00148647114997774,9.85891548899251e-07,2.0841730069489817e-05,0.00016379832824834156,1.0471251540227433e-06,1.9891562773149337e-06,7.878303119506267e-05,0.007275518628725465,-2.5399673080675518,-1.1395939553464143,-1.342388543387376,-8.032693260858352,-6.535823033366408,-2.4833313153817254,-4.164763058874545,-4.233929028178954,-2.133245475383974,-2.703371093371852,-4.585004468675653,-3.1551223885722486,-2.3035287987772097,0.498752118340138,0.39521120942996674,0.025844191009995937,0.005042899348731285,4.980493400668845e-07
0.08111704467940925,0.03997383659192473,0.03538019495942091,0.10337949110555174,0.00453733531911688,0.0027397737960784437,0.005049090097788338,0.029464950930522087,0.00030456256885794255,0.0021573560796872477,0.0015252877384513974,0.020094624389235406,0.0009118115341447854,1.0152960824679703e-06,1.028833671499448e-05,9.849907108647414e-05,1.4685019453766922e-05,0.013295034115336187,0.0015513602530558045,1.0387975249423136e-06,2.0227615829529154e-05,0.00017320926894312413,9.93986745616772e-07,2.0224171978884566e-06,7.819455014709454e-05,0.00701563199676406,-2.529779745205024,-1.1574949949447089,-1.3927612959384625,-7.4545304752404,-6.676002628767759,-2.488193127228154,-4.120168267829339,-4.364255164354556,-2.237637834903302,-2.825707745721695,-4.350776688441949,-3.3230182855623744,-2.2457449426557345,0.5303106105383039,0.3991093413635542,0.02413174157159539,0.0048900031485058825,5.411692981027455e-07
0.07815111364331633,0.041523293491000174,0.038299998880688225,0.11032962804336952,0.004774319272055729,0.0027925391769162413,0.005049656604129098,0.029543055199556495,0.0002932542350263476,0.002089437931207126,0.0015039751614117595,0.01858571813761132,0.0009012786870799375,9.770915009545236e-07,1.0490143039163797e-05,9.914686436429653e-05,1.4708787301441682e-05,0.012981605888447907,0.001484065755281192,1.0045892504944265e-06,1.990408247146549e-05,0.00016836509957206676,1.0044243462255218e-06,1.969887804050589e-06,8.207045222379965e-05,0.006936588026863596,-2.458364229319543,-1.104473077789782,-1.3654504369110216,-8.034734908892474,-6.513709294722856,-2.2917729475660886,-4.412094574900438,-4.122118521081157,-2.216689441564026,-2.6989695041424753,-4.4810377084995805,-3.4388404203060015,-2.159025730133328,0.48935129102110947,0.40092038512413675,0.025032233785385986,0.0049309791773182905,5.351246160615571e-07
0.07793466522752368,0.041374630611176175,0.035375227583422965,0.10452419283969708,0.004889696922181276,0.002772414498632001,0.005052198869413823,0.02839371985215069,0.0002907739405791064,0.002176342945248305,0.0015386545340484933,0.02019714394893082,0.0009280116146599178,1.0253713239270282e-06,1.0404955745436305e-05,9.719051255274915e-05,1.4607365161434918e-05,0.013359402915096038,0.0015588048844443663,9.957331551172268e-07,1.969504089083102e-05,0.00017025022620316586,9.802028254802742e-07,1.9449125123008863e-06,7.974039866685099e-05,0.007094877313240886,-2.506268165592151,-1.1352363449083738,-1.3713138018600797,-8.135405271241371,-6.2784488780995575,-2.3687345384280425,-4.2766947899694205,-4.266842382998579,-2.2602289961734243,-2.6840972417992828,-4.453529996755237,-3.3570112772026293,-2.2962564600252526,0.5292026401088525,0.39683633237670135,0.025058021403135997,0.005223607630682259,4.986257999572884e-07
0.08021180549637093,0.0382008941715232,0.03689539397889852,0.10365229360668224,0.0047109607381011775,0.002856077831771,0.005206090445630169,0.028209074663896536,0.0003043881184084531,0.002109789113680805,0.001494876107404863,0.019439813681021482,0.0009039168241108521,1.0384553122529793e-06,1.0025870694283365e-05,0.00010196683193775932,1.4668290076893577e-05,0.012725495934424489,0.0014632644622677128,9.890809591210663e-07,1.9373932403832114e-05,0.0001689693056829051,9.640978656500675e-07,1.9935856563129485e-06,7.998340005323848e-05,0.006975750721631214,-2.5478794582374715,-1.1675474665199137,-1.3372411795543357,-7.550395092773753,-6.442657649430145,-2.4090169906836274,-4.47433589927139,-4.469941873458145,-2.2853972399913105,-2.6619368376176533,-4.4090261392238785,-3.216585805648069,-2.2400344823681504,0.5147623225320117,0.3960131973368537,0.0252473028883087,0.005038681510924344,5.092268740041417e-07
0.07864385098304538,0.040917079244097,0.03774204604312344,0.10711122392142645,0.004860714541222133,0.002717343663972061,0.005451859484642951,0.029888272997747642,0.00029630540164841154,0.0021209440455049367,0.0014658423421130722,0.019513691624014708,0.0009173172228824074,9.987993326068277e-07,1.0320867651366825e-05,9.643010666027666e-05,1.5557933763070924e-05,0.013257468781669359,0.001542518562318483,9.585181799381796e-07,1.9260475149271344e-05,0.00017707263140738646,1.0214483306828683e-06,2.09329743854727e-06,8.083571696717859e-05,0.006741307646947732,-2.657036201384818,-1.1218624674977447,-1.384549240040016,-7.633409723020767,-6.423929780497564,-2.308395568036338,-4.447238807209341,-4.457176608880374,-2.198163472249464,-2.7111726828036145,-4.393191553722043,-3.338062333350774,-2.2888169259485194,0.5174474750322386,0.4085279558327077,0.024622907973496783,0.004909458206564287,4.972007301232684e-07
0.07449912415514505,0.03931949362436755,0.03712008660208691,0.10623316024442667,0.004761681122407264,0.0027821941898818064,0.005441096232896977,0.02933824883467515,0.0003113560886360323,0.0021905780124408486,0.001570776276315772,0.019172099514354696,0.0009220224074549756,1.0195790490048178e-06,1.0401217032763334e-05,0.00010046673801249539,1.5714482503124168e-05,0.013112738160255344,0.001488170043774698,9.868338227556994e-07,1.9996785978527257e-05,0.00017832001161991495,1.0112530700843708e-06,2.064123649097418e-06,7.94820206742971e-05,0.006676111583216936,-2.5108612216413473,-1.1264429273864145,-1.4271489240095359,-7.696300953484397,-6.3907677455405265,-2.4352167288655804,-4.381460784057236,-4.250879973464254,-2.1808978680403084,-2.7270802723461807,-4.3228582877160555,-3.364144731782621,-2.288027945154038,0.4894775878723423,0.4120528216537822,0.0251983787132104,0.0048311296375072,5.192391742789344e-07
0.0800823831588106,0.03968012223721509,0.0374471081793416,0.10478352310659915,0.00491501380225372,0.002857040383160735,0.0051808047448662145,0.029725104997207367,0.00030268886836930773,0.002180720358271757,0.0015671481283913984,0.020181777675876065,0.0009177510030059564,9.904617403530959e-07,1.0010453646628401e-05,9.722844524493348e-05,1.556040569915645e-05,0.01228960745946514,0.0014763552423014076,9.898192854741909e-07,1.9656808438260623e-05,0.00017003832307194773,1.0191613454170928e-06,2.0847526209607437e-06,8.172496253719756e-05,0.006840891452683292,-2.4494469008217554,-1.169400649301162,-1.4224511509991773,-7.53059029138393,-6.603822592027232,-2.2968519497830338,-4.332937766379174,-4.5053671325405205,-2.286238426560184,-2.797391845873757,-4.520785573490251,-3.1218575386974434,-2.1378024571072074,0.49671400174148134,0.4270306024357999,0.024795280393968964,0.004813973765562606,5.25938287913155e-07
0.0783700433046759,0.03955324456026043,0.03736866207816884,0.10684306457719907,0.004486461475198736,0.00271248103736587,0.005010376566056861,0.029567573418200703,0.00030954234778357543,0.002087716254358263,0.0014842748506966362,0.019114213060004447,0.0009400776688591732,1.0491738688437546e-06,9.912415277742735e-06,0.00010219111531827678,1.5199685021616062e-05,0.013133192605820495,0.001554218302474369,9.816470267284153e-07,2.0908308571954854e-05,0.00017733049027416153,9.775903566878155e-07,2.043843658976138e-06,7.913639318243001e-05,0.006682765521844499,-2.4328977531911713,-1.174317907975702,-1.3637079384230242,-7.66911108668198,-6.507551417168855,-2.500489958293593,-4.157278842387483,-4.328150665106021,-2.1997763534344923,-2.9008337266686643,-4.5095044203936805,-3.2128187287170076,-2.2110867557370306,0.4871929050903331,0.4223115953260787,0.02558838049725441,0.0047550605940026415,5.3132905525693e-07
0.07508544759194263,0.039976685412694876,0.03624690260252077,0.11094543962655379,0.004532303985569335,0.002861942387833864,0.005325207157738199,0.029473928540207518,0.00031167740292935335,0.002072729420978805,0.0015190361609213271,0.019579682416214685,0.0009100511613209153,9.846991134615533e-07,9.626546362400039e-06,9.935752474376936e-05,1.5266991170195682e-05,0.0125602949879115,0.0015347246093167903,9.76418024778748e-07,2.043032988716395e-05,0.0001643273346764987,9.645146378798587e-07,2.0449331735344533e-06,8.091430430448335e-05,0.006683981645680577,-2.61269151677061,-1.122259715126903,-1.372799031989562,-7.81108384513863,-6.6963234445877315,-2.395298249094395,-4.404049849812383,-4.133009143576525,-2.254370671574235,-2.6895936009374792,-4.656163495936826,-3.2200059504802563,-2.239188955077062,0.5159316002413713,0.3900145909979496,0.026015409030869997,0.00475318123067912,5.290619022811191e-07
0.07978627504459163,0.04089747536450198,0.0385987086953993,0.109990135538916,0.004495945684963048,0.0029139489335258248,0.005323823407200245,0.027268396106823006,0.0003060462648876323,0.0021761611574236893,0.0014330492991930677,0.01968267088047622,0.0008939063055959569,1.0084903732700545e-06,1.0430982403015747e-05,9.738690896893315e-05,1.4436758980179443e-05,0.012575428725228755,0.0015669533583428895,1.0331313349600844e-06,1.949566248884063e-05,0.00017715913390326107,1.0187002037785943e-06,2.01296293873579e-06,7.973480187632557e-05,0.006785119515450158,-2.5924335052737675,-1.1509433601059804,-1.3851667097133753,-8.133151178001059,-6.574369013412277,-2.485349312823143,-4.45099850091758,-4.4331010323895725,-2.277517677604879,-2.7473300845721282,-4.581766644387659,-3.3776813443844707,-2.3033708755852484,0.497401550266756,0.40170392079538075,0.02530711132398701,0.004897375520185146,5.449016675790333e-07
0.08126929801433698,0.03942672407233959,0.03770490163262151,0.1065546817441339,0.004573413590673528,0.002890310700968374,0.005021133336877795,0.029424143167889247,0.0002854957897782238,0.0021392522123440645,0.0015000879721564421,0.018377396849037247,0.0009441336152421519,1.0332053220357149e-06,1.0368063661521251e-05,9.663394985780199e-05,1.5080011555477313e-05,0.012554632968365155,0.0014412806270157864,1.0085826208022279e-06,1.966678117080744e-05,0.00017276859490806791,9.62396586994003e-07,2.0094439613562043e-06,7.822917323875235e-05,0.006652187835746466,-2.5145693231127666,-1.1575986907355242,-1.4182157997625693,-7.3635865798099625,-6.62451373103057,-2.3722559406434716,-4.087238152997519,-4.4968517067218725,-2.0953341317000382,-2.7973240507072354,-4.5359415893913155,-3.208989685027256,-2.279922598551249,0.5328120101952206,0.3925743054296599,0.02483135378261626,0.005051329786905106,5.448363615825968e-07
0.08147361549269895,0.04126791301856996,0.037084062781198204,0.10613920556775096,0.00454251897296427,0.0026784991903782054,0.0052788695788799035,0.028796681572781445,0.00029918614469441954,0.002149269973857178,0.0015358307943147717,0.018640949594118682,0.000919560286160329,1.0040108777266291e-06,1.0445117419003444e-05,0.00010399200979358518,1.5229520433263512e-05,0.012902310325056593,0.0015195707821371016,1.0389152373270039e-06,1.9111225592835954e-05,0.00016781927537387888,1.0431618680541582e-06,2.0704420096534537e-06,8.17490880655936e-05,0.006954185684046435,-2.482643543435415,-1.1518020549665609,-1.4348887331203748,-7.3650414178019545,-6.340091082133218,-2.4229093760192195,-4.134292303538775,-4.4036898225880226,-2.1949203736345653,-2.8259386233626795,-4.7067418786984225,-3.194132455418961,-2.293624404252898,0.4977158571607573,0.40805943740579254,0.024075390712786162,0.004997108777071851,5.064032680582421e-07
0.0801733472455802,0.038922955242453934,0.03590571636910036,0.11093094636577919,0.00481184094664411,0.0029209961895939602,0.005245575276079915,0.02860243185049681,0.00031127880770823283,0.0020272255821661023,0.001573501105133018,0.01854573320582381,0.0008687460695806983,1.0170427927317954e-06,1.024586917850551e-05,0.00010462690456163706,1.4518454229479712e-05,0.012970214829495296,0.0014650527997734969,9.581972036505413e-07,2.0590337267547838e-05,0.00017228502765949632,1.041577972103525e-06,1.9961124386938897e-06,8.067480667347472e-05,0.007123699969593253,-2.45926428841598,-1.118453636884999,-1.3147028801593048,-7.452652384547247,-6.404518458879269,-2.4974729347087603,-4.2856837727073085,-4.464759544455597,-2.117660755126551,-2.8241714656505645,-4.303644404788735,-3.3791688160776867,-2.2726397232767033,0.5166720422806559,0.4034876421628547,0.024409588306835532,0.004921730880711446,4.990108265225152e-07
