cfall(0)_pft0,cfall(0)_pft1,cfall(0)_pft2,cfall(0)_pft3,cfall(0)_pft4,cfall(0)_pft5,cfall(1)_pft0,cfall(1)_pft1,cfall(1)_pft2,cfall(2)_pft0,cfall(2)_pft1,cfall(2)_pft2,krb(0)_pft0,krb(0)_pft1,krb(0)_pft2,krb(0)_pft3,krb(0)_pft4,krb(0)_pft5,krb(1)_pft0,krb(1)_pft1,krb(1)_pft2,krb(2)_pft0,krb(2)_pft1,krb(2)_pft2,micbnup,kdcrawc,kdcsompr,kdcsomcr
0.001782461824891152,0.07106822423018117,0.06252344884767745,0.014043289970612665,0.016498911267750025,0.03969270089160754,0.004706670745112952,0.004064672996780231,0.003174320125745572,0.012753287283915567,0.023246877001156234,0.003039480976678849,-6.215627074505136,-3.0293661899263555,-3.31025527200844,-4.7532854104568125,-3.653072601921746,-3.4477805527413596,-5.103565796632946,-6.607390961950021,-5.046680504990659,-7.921541984081839,-3.1617737831227886,-5.893084994717969,0.4541660484649542,0.6196978253722639,0.002043725863953941,0.00010421709932948171
0.0018149760609161587,0.07741082285729999,0.061977136470180834,0.014438477156304206,0.01651624999792138,0.041892597972956726,0.004670999404343024,0.004183440381137656,0.0034014952056525037,0.013590801862507029,0.022313964262113618,0.0030320176511072286,-6.055858872890659,-2.9475044789803353,-3.4833383514250635,-4.5026539810300585,-3.452149227126292,-3.45508098437737,-4.989357030480697,-6.918963277996094,-5.129046918202828,-8.2841860051587,-3.2734112649027693,-5.960940687303077,0.4430074789104776,0.6521478666486558,0.001923414822938352,9.50762199403686e-05
0.0018080474244430071,0.07226385330216374,0.06552012344933936,0.014627384142294404,0.016696920616467402,0.041999226442853525,0.004619146279981756,0.0038666882676922673,0.003308150234742062,0.013552057283368842,0.023165061998526842,0.0029009908227562472,-6.203232068639638,-3.0794104873335555,-3.3137088161979023,-4.650544582004206,-3.658671337142418,-3.5406673269197513,-4.990426281432841,-6.516745979644718,-5.387343124226562,-7.98404515134265,-3.12045918648129,-6.457662240781536,0.4301038694009917,0.6159555698929277,0.002016237176429861,0.00010007284829034849
0.0018453410766891532,0.07096777940028369,0.0624312890139902,0.01374001412606168,0.01617198218267316,0.041661303258858286,0.004505401048367059,0.004066924477013494,0.003270165165995759,0.012870531377807463,0.02272161480880637,0.002908305067843747,-5.7377881611342385,-2.9642927292344377,-3.435320899524768,-4.866264990194028,-3.510891294622984,-3.455330077087016,-4.946044531322376,-6.853521527716424,-5.091888321667197,-8.422541609253173,-3.08527618913188,-6.129999556162729,0.448053455780917,0.6465333822944005,0.0020609486142870487,9.69692116360373e-05
0.0018707323724639572,0.07401323747094553,0.06301317705415656,0.013858817782958995,0.01701056676022546,0.040685678895371225,0.004651235955080813,0.004010985840691754,0.003328464079279238,0.013342493525024169,0.022407204684545483,0.0029830976629898905,-6.1334286654997605,-2.986725201597313,-3.373108655492673,-4.752155383420504,-3.5732385194446517,-3.6499210739570866,-5.012060565818714,-6.703527067372105,-5.11235508928116,-8.359184349335182,-3.106694409790236,-6.169837192551223,0.4546907396219298,0.631471231883285,0.0020487767265155343,0.00010078484816553136
0.0017385450446180976,0.07170586238884523,0.06653454540715152,0.013321272162209992,0.016817825978581058,0.041959799984217436,0.004582864453577075,0.0040377164658284455,0.003436652704638489,0.013355440439520435,0.022251953943060124,0.0030296762456508116,-5.791203955818705,-3.069203394653101,-3.542327336108804,-4.710934166782041,-3.664652755652997,-3.50226165232627,-5.122189265924478,-6.771568026241818,-5.383108200991391,-8.207623896877353,-3.21835300852803,-6.043949561234871,0.46600054906250177,0.6282197542455933,0.0019608266979414487,0.00010039895746091167
0.0018734761582273802,0.07193037283302617,0.06456060705728052,0.01436177451223875,0.01641519747646384,0.04114474546880038,0.004514653211002048,0.004147113630908828,0.0033663057247464065,0.012713428334935481,0.02235340419380063,0.0027631489704697094,-6.006233483472327,-2.97340505769601,-3.5374142169780733,-4.73654545163632,-3.5203417584057837,-3.624504433456334,-4.985517803241051,-6.784392792350749,-5.025687183080346,-7.806903366877333,-3.2387427450944517,-6.353364324257111,0.45215241871324946,0.6188333223372184,0.0019599509136202925,9.881244975828502e-05
0.0017636024073642593,0.07152876757062931,0.06772688224675848,0.01400575712539902,0.016402358546862356,0.04112216740084987,0.004443059731321361,0.004171687579714397,0.003142075874762606,0.01293156304651961,0.022184438299982418,0.0029856732371068015,-5.977815402980992,-3.022769058058718,-3.321760978705438,-4.645656857370961,-3.3592615169209106,-3.425540161668458,-4.692729270805659,-6.454056610427891,-5.359988149832201,-8.340564493317654,-3.292093656347543,-5.985441895270062,0.4358900995052552,0.646587188269208,0.0019152061279902324,0.00010001180975890422
0.001778593410039005,0.07359097274390043,0.06812947564408808,0.013742521834096789,0.01563150582169794,0.04150389431660948,0.0045326310928834775,0.0038427607344286158,0.0032907888146693183,0.013078067555776042,0.02238719238224322,0.0028163176039700815,-6.066352079976168,-2.949530705804009,-3.3085067347293116,-4.530436207273749,-3.3396421491435246,-3.352261801651157,-4.849296585425289,-6.675609227533832,-5.3809673104813855,-7.868215695146188,-3.231501526349924,-6.062361152703542,0.45696039011294276,0.6434083277854936,0.0020344704107735966,9.761596081713354e-05
0.0018868867928183957,0.07503401409301816,0.0645456926456116,0.01436043503809632,0.016891199773001787,0.0419799780077476,0.00465719289625683,0.003821942762565763,0.0034203620465525207,0.012579792915888986,0.023983191220851408,0.0030366179140227942,-5.967433934256455,-2.850651861604684,-3.572681498181535,-4.636629011456577,-3.518029044628811,-3.5459707716460875,-4.932922643835402,-6.485445529508603,-5.306173662118896,-8.480261749633764,-3.0586092228253867,-6.490199046194748,0.4435434254224245,0.6137642552703686,0.001932038631863278,0.00010040483077108639
0.001789494266228256,0.07647406989817507,0.06780110248869128,0.013546957045812885,0.015607312518045568,0.038528269606215804,0.004576568955896943,0.003855896715205212,0.0032802070162094403,0.01292884383157507,0.02244258946705186,0.002925875265868873,-6.192182938214986,-3.0820089509831488,-3.3427770266551806,-4.47697762265035,-3.4443708483550513,-3.3928925075357226,-5.057271222035443,-6.933627436805895,-5.327307321509465,-7.845193969826827,-3.161575565705031,-5.921302671492732,0.45202110357267766,0.658978662155359,0.0019302131312596282,0.0001029139341096215
0.0017833138723938298,0.07114037179925599,0.06698844441496753,0.013616047543429884,0.016041205823480002,0.03924857553889002,0.004349843966000095,0.004079188498733585,0.0034451065367000905,0.013129494276495957,0.022414636236752022,0.0029140475227967862,-6.268307178885681,-3.073056280178261,-3.362846468178372,-4.68218584781196,-3.502518591901122,-3.5864904853733286,-5.074784401487013,-6.571266572476894,-5.133648288061358,-8.422116828005965,-3.1880281230312337,-6.0591640254505075,0.43260825898490457,0.6077427324200434,0.001995544559263242,0.0001006367614748103
0.0018411914508454836,0.07056700454163563,0.0633080259697517,0.014253068939458432,0.016618627426264097,0.03859172953096244,0.004623690798970858,0.004078216206943843,0.0032030107129508902,0.012817802058497793,0.023631455909784976,0.0029240561952900428,-5.901623401305783,-2.852477035675401,-3.3291000333370953,-4.51179310156591,-3.644836118073436,-3.643369735710545,-4.659324601323641,-6.754273381964215,-5.302193708191079,-7.934085518694156,-3.1559376504756207,-6.074165027586245,0.45059556214758223,0.6139151570342021,0.0020048882047213478,9.747975591235622e-05
0.001734510616510537,0.07673559143688083,0.06290229570491088,0.013850924836864967,0.017191949690268972,0.039359556995081986,0.00444712672841221,0.0038885266125744567,0.003196283773888824,0.01335842532215932,0.022783185527954834,0.0027616959481916803,-6.211124871710497,-3.0035667357125133,-3.3635458723874443,-4.744288842061966,-3.338194125159886,-3.3368348491086026,-4.8822629410167915,-6.320074198568333,-5.165961083860248,-8.0583117956034,-3.083783333070757,-6.240774647260076,0.4714276595882273,0.6031498990304646,0.0019168835176737473,0.00010116325405267696
0.001779465404549021,0.07447885401059069,0.06438680301088351,0.01415379554899052,0.01666928523938202,0.03974091886492542,0.004280184213437723,0.004103479182075266,0.003372896709015357,0.01352431534420184,0.02323144252837854,0.002997100694833698,-5.90310237510621,-2.8984320344333385,-3.5851482960972803,-4.528382826201041,-3.4323891945774956,-3.646156416850909,-4.760123106596995,-6.532470908968787,-5.0177942722465225,-8.260182471648237,-3.093312967432957,-6.294222822167652,0.46902731887729443,0.6555801127086224,0.002005993537699493,0.00010322624987119697
0.0018459350666030641,0.07588111257592307,0.06663912896791604,0.013400932405683474,0.01559193872442536,0.04172725455146031,0.004591200053374321,0.004141595297756005,0.003448019425604394,0.012689981636091073,0.02256128290861614,0.0027651102627314753,-5.966439771124932,-2.9464235426191996,-3.29281863906421,-4.749991817126972,-3.6463158082732843,-3.34026288511869,-4.838246258325669,-6.924411008284598,-5.044322487574375,-8.039300423273584,-3.338786890673552,-5.957486096784934,0.44182517570335406,0.6254345427131404,0.002013869377306961,0.0001003078909222607
0.0018522867411057626,0.0736728672933672,0.06587956555177008,0.013879762879178251,0.0162339233068856,0.038718574851924537,0.0043668243097509125,0.003878608891201413,0.003380864180348262,0.012380493813795615,0.023997061774281903,0.003001948411467583,-5.729603216198827,-2.931228426902831,-3.380651585492399,-4.563318215516523,-3.396155367150195,-3.3532257902983815,-4.73568966734496,-6.649143623701446,-5.06157434764639,-7.914247329054751,-3.1131424366134883,-5.916012581692008,0.43187491114069204,0.6462557794545463,0.0020102618064321855,9.987290455691118e-05
0.0017898929002301588,0.07600563932029461,0.06672211472581946,0.013481231068137778,0.01566726721963087,0.041701450526936364,0.004558156690971377,0.003952115007526478,0.0033361088487683104,0.013505883400824339,0.023292374961711656,0.003026946051069571,-5.890462108770207,-2.945886629199189,-3.3809979364225926,-4.597123068805747,-3.622937046586007,-3.345565671285005,-4.668203452378489,-6.583011022220239,-5.220478171878714,-8.451633029661611,-3.138782701272015,-6.483116912480512,0.4465454408561795,0.6511834130010229,0.0019914777282715452,0.0001037029943949269
0.0018546011584083008,0.07195623790960787,0.06317365786769583,0.013752120583175473,0.01665345884595427,0.04019661873186901,0.004631899592293813,0.004198853403163531,0.0034379867357190817,0.013513924096724896,0.022825223445377536,0.002926909456999181,-5.740436374071392,-2.971858210627142,-3.2960849373054106,-4.5600979890870965,-3.4893838951383276,-3.5901236994756642,-4.780077524168311,-6.5312759658486375,-5.049443160273037,-8.295343103303935,-3.1783085230519195,-6.314461619313143,0.44846284730601355,0.6387917706742678,0.0020002334840990917,0.00010369923718456502
0.0017148531288307934,0.07737340248936327,0.0666920580969949,0.014696541607092441,0.01597735064367352,0.04145339965988007,0.00467832873038391,0.003979925580551002,0.003394512322946883,0.01261051778304362,0.023999133320488024,0.0029037140027291697,-5.774918348518783,-2.8457989236682506,-3.484103953197136,-4.786015195805103,-3.4706605623529447,-3.666533773752173,-5.034005642788554,-6.55917358155719,-5.332952752393082,-8.195937810838423,-3.2167122000290433,-6.1510103113565044,0.4594072842154079,0.6422741980609886,0.0020922604075309585,9.688125231626148e-05
0.0017514921251432767,0.07404484474410065,0.06508113464646831,0.01398094105766109,0.01581845977720695,0.04077834465109514,0.004315508684137182,0.0041509286761790875,0.0031721164003444056,0.012506147686485345,0.02343022418661727,0.0029960761819507885,-6.0986505052329525,-2.9491119120739744,-3.443737423682807,-4.6487476229373765,-3.5931230661038502,-3.542204198367814,-4.824839391587978,-6.719372426074919,-5.139960946413747,-8.485830198912428,-3.300419097046082,-5.9044789909564654,0.4573810314632716,0.6252055044720833,0.0020257467910554283,0.00010052318466715772
0.001885569672478308,0.07456154286955692,0.06373795185491639,0.013354877409490068,0.016914673378516053,0.03808932724881153,0.0046021228304341435,0.003973898046548391,0.0034521588665383037,0.012913109913794392,0.022858305221487175,0.0028242225909443537,-6.2329673900735765,-2.909601212410711,-3.373440031992474,-4.712972251091664,-3.5755170725241716,-3.4988553017295367,-4.7441947228858155,-6.6311444376599,-5.164772287213585,-8.27471666803697,-3.3507198605168895,-6.227576202301133,0.4291396207787521,0.6515595696151206,0.0019591603254172627,0.00010062547919393176
0.0018049357430225642,0.07394619009703159,0.06540221943620018,0.014214162740400367,0.015892012649233827,0.04013106958070846,0.004294336886430738,0.0041259773457663134,0.0032589461915076574,0.012923971576957656,0.022432500162227836,0.002904357475648678,-5.760254503392133,-2.848887482218794,-3.5465841775602485,-4.679984674270473,-3.5814051101484474,-3.6744265212714735,-5.09321309676136,-6.6082335354999735,-5.159114838863313,-7.967532851537163,-3.3530715356755127,-6.507588183705305,0.4495081917246543,0.6322838053132976,0.001963089834951077,0.000102355019347105
0.0017452966025980343,0.07512726340651772,0.06258639439811889,0.013832484949524188,0.017036332702040673,0.04167787937808582,0.0043972998834960276,0.0041480139273487185,0.0033613974877820404,0.01294657052270685,0.023283294411086876,0.002824416467459364,-6.044622823037682,-2.9021447176325896,-3.3296290222890836,-4.864468336211321,-3.3307382503180354,-3.3428682261253146,-5.016810806800305,-6.5798829556574425,-5.398327418177862,-8.497126059708668,-3.3415273359071587,-6.415437230129163,0.4471873047500872,0.6049367802319771,0.002080316489781798,9.663659161455928e-05
0.0017512809543729702,0.0736376155318814,0.06571083927298507,0.014469381069167335,0.015636807939042978,0.0410569598083401,0.004329297405062972,0.003984039410558624,0.003404854667695219,0.012755169212808483,0.023550419698551667,0.002828354181254461,-6.295846226983602,-3.0300086670384987,-3.534031076856946,-4.707892882865294,-3.513102592760496,-3.587659408592307,-4.830887849269179,-6.490728369809144,-4.986700831770119,-7.932773804078778,-3.169938813765015,-5.945101496351664,0.47156490750779423,0.6283588800995289,0.002099980890910076,9.668106320507008e-05
0.0018774478024054305,0.07469520039957422,0.06183436392025404,0.01352313113066857,0.015919316942046232,0.039227590806496244,0.004481270031518593,0.0038388546554310814,0.0034645613527031953,0.012552310582414346,0.022739291637751395,0.00301331214004986,-6.242393493468705,-2.803033292401245,-3.587198336343632,-4.855977583699832,-3.416506852520627,-3.592082419389672,-5.072080733751181,-6.884927117264699,-5.012643895403163,-7.993014774330121,-3.1195106482625574,-6.452097541879415,0.42923043053794563,0.650927657669106,0.0020662403362285285,0.0001020994332726503
0.001752127149122876,0.07731061181617685,0.06748965688921486,0.014577676729201128,0.015648214641649134,0.041117367981354354,0.004284154014302864,0.004095848351731032,0.0031730622243970937,0.012513000519118835,0.02397957734048331,0.002951676071812164,-5.787876310140777,-3.081189265715523,-3.417996864795846,-4.767529785290599,-3.529539925049626,-3.6254872441809756,-4.968978437782011,-6.81900343535392,-5.33425790870177,-8.167401134149234,-3.2114872183962833,-6.273538186998474,0.45184570288728776,0.6394729198564517,0.001997114698300637,9.717399113975118e-05
0.001744551230114965,0.072325039585198,0.06494776337942981,0.013619286001659694,0.017043781141282074,0.03948403081120489,0.004698385601372936,0.00402598594870397,0.0032518447094843647,0.012466298319036687,0.023457540750446225,0.002764806553196763,-6.064918475486087,-2.8940871234124397,-3.5439427268400427,-4.735943616471056,-3.5620269347556355,-3.5647667322607433,-4.7924349798080295,-6.79744072145776,-5.252758604657524,-8.285114961064364,-3.1258476515402074,-6.43393184324225,0.43013011589450045,0.6397596036874378,0.0020266263822448574,0.0001031764504908964
0.0017511007166042263,0.07605162283281192,0.062230656156321264,0.014124761698600025,0.01640011080410713,0.03962317658599558,0.004606259547304986,0.004059358735117865,0.0033266666406825173,0.013516342354903675,0.022605910116065164,0.0029816506177789822,-6.299681550931695,-2.8727376171100487,-3.533042168975865,-4.4793503779661,-3.4023054445166254,-3.6390698849179492,-4.641364720633719,-6.794710400041937,-5.33164355954945,-8.304980044040633,-3.0702521386323682,-6.247140837846093,0.4693176448375403,0.6265261533276997,0.0020640665464681796,0.00010401734688191924
0.0017500041110992143,0.07544999121840737,0.0649635629989671,0.014513783684784683,0.0161575048583047,0.04064850366353105,0.004718591012703253,0.003918639836526521,0.003418044206284041,0.012486465544890945,0.02228802935273043,0.002781016473433417,-6.033320044377648,-2.840339810185848,-3.3158654072105618,-4.646546244373656,-3.564422115602159,-3.434812286168338,-4.899434765139279,-6.565055777428878,-5.0906423874810365,-7.922339462160944,-3.2843186100886896,-6.016222195302097,0.44099793248141644,0.6243890607396102,0.0019888093017607343,0.00010088680257448369
0.0017880878208391781,0.07305423467694366,0.06284976150323031,0.013871717508294502,0.015785381948552366,0.040859750646584654,0.004561160396971884,0.004145044897730081,0.0031545868233311793,0.01300228724666909,0.02308262035402996,0.002765947499725935,-6.159839775473115,-2.829731119994233,-3.5578837260393854,-4.742211539243986,-3.533051503536434,-3.4733964164088187,-4.737338429361024,-6.56624242090114,-5.174500151366947,-8.493840595788082,-3.3045166921387596,-5.918132993161773,0.45282139737248733,0.652418178103712,0.0019196294745281895,0.00010352727171539754
0.0017676233191054225,0.07300247728210019,0.062021695604294234,0.014290593986744296,0.017146206043590552,0.041060193318414116,0.00470615461098948,0.003961457978964757,0.0032756779870149254,0.013375775960266735,0.022832961695706616,0.00296526746293594,-6.071606418048089,-3.049702207900841,-3.478104175965786,-4.692645304190263,-3.4056529442644607,-3.5364914528995874,-4.748267472651501,-6.975765321467087,-5.1148136934519,-7.851198666487762,-3.32111511530253,-5.99597989434615,0.4552664130151879,0.6208805169906155,0.0019648402824254435,0.00010245548133658067
0.0018100366718360025,0.07068385864477668,0.06417240178357683,0.014347719032749078,0.015633146305409497,0.03936560520955254,0.004689942388255541,0.0040038284009349815,0.003331816367510232,0.01287544979344699,0.02188509018242056,0.0030201276753080166,-5.804822122977812,-2.877703650686318,-3.340252289953468,-4.441474313493295,-3.407687317318316,-3.416046724544137,-4.800268008981771,-6.878578505918498,-5.257603878721368,-8.379633327485518,-3.2736416180068444,-6.16419024555988,0.45205077538135935,0.6482707770895649,0.0019318247300087912,9.976946395748236e-05
0.001777300778594943,0.0705522566994649,0.06200765449252422,0.01465940648052779,0.016943726886826653,0.04024665896730414,0.004342460212877777,0.003905590461033217,0.0034498091442873398,0.012398874380308126,0.022092303063635358,0.0028816615860805736,-5.89420317455725,-2.8352566601598244,-3.5715979905526103,-4.548531394450081,-3.638876603535755,-3.4060843216024264,-4.974747133351387,-6.50287225270814,-5.218016653044672,-8.199522758648113,-3.3069240028424867,-6.177084827940336,0.43212506305590936,0.6277489214098451,0.0020398430532124205,0.00010316460233603214
0.0017937550006248907,0.07422087020127403,0.0655642903098236,0.013908652414830601,0.016164659208135278,0.04186838117810803,0.004579470914175551,0.003964908500043789,0.003303090340812157,0.013301561087723332,0.023425945383065964,0.0030067352316517524,-5.7439870478288935,-2.985055231897935,-3.5385798470096144,-4.844910587906544,-3.4592047637814254,-3.4003367676167517,-4.886579902092972,-6.535541137354627,-5.20467245186565,-8.135624800923523,-3.188553265413002,-5.942675769940659,0.4407042061412066,0.6413641175392164,0.0019776684105603974,0.00010187849765861494
0.0017606964811656951,0.07605838532622751,0.06364291705152912,0.014508871473301847,0.017171274755764472,0.03847943258575395,0.004489990399193011,0.003916842663344085,0.0031363887430614517,0.013161887750751585,0.023376846957314373,0.0027562617755413584,-6.144332210608053,-3.0038409790627973,-3.516056078708141,-4.851788119305041,-3.480132852588507,-3.6284591684246257,-4.961993803947927,-6.778520715347562,-5.064344301415994,-8.041515543076589,-3.2439146760246365,-6.423012226741538,0.46975406776713136,0.6035287294193651,0.0020572648221989735,9.610236760863123e-05
0.0017791768297040688,0.07584035897937022,0.06726966493866296,0.013477080125755143,0.016646253239289928,0.03877135152637856,0.004338729350368559,0.004136888092768775,0.003136243121117505,0.013613471055080994,0.02203247562646704,0.002943514616192514,-6.095482187343765,-2.81888256680753,-3.2918551397226494,-4.7320677248716585,-3.579328912884253,-3.5927371203801752,-4.9553049735128765,-6.974941226275873,-4.953582440719149,-8.438104635403553,-3.0776231981038005,-6.239827380950872,0.4610589618702014,0.632911909015168,0.0019620471191296954,0.00010202798433694342
0.001764453496234065,0.07689615860146022,0.06377090182582232,0.013972724831761887,0.01645573086900632,0.038907425806014646,0.004557982522635205,0.0039897425263639786,0.003246772760001195,0.012704091866488052,0.022063444124762195,0.0029780669606749625,-5.835891968924889,-2.96111083267959,-3.4828115408933624,-4.658909817820366,-3.6425051376827087,-3.609512918464941,-4.692590153487174,-6.691836673933512,-5.096576527838217,-8.572434689809192,-3.3589240114647168,-6.44144723079906,0.45608370344902655,0.6156349531893096,0.0019966664381361704,0.00010363629865556537
0.0018126512706333755,0.07073915416960616,0.06447658302220276,0.013333879842585975,0.016761720945604,0.040049172166489885,0.004393342012125891,0.003946314086996596,0.0031911516470337327,0.013244762715657641,0.022148518098414404,0.002974824256365788,-5.713499150861698,-2.952633661484226,-3.3748149058681505,-4.548941398483082,-3.4759612896792014,-3.350620171544337,-4.778203592935876,-6.605850035095403,-4.94636667317435,-7.819206891852649,-3.3321910206677234,-6.354954231577421,0.46937694725964935,0.6371612322974798,0.002094800991105077,0.00010064888215042087
0.001802414615145676,0.07530059963837124,0.06233296627960098,0.014678755531752647,0.015914922284097632,0.0414763235652694,0.0045483922661259295,0.0038962821810892235,0.003183450093272477,0.012564438298002493,0.0227182490445781,0.0030374677853013494,-5.971914442571974,-2.8163360571584004,-3.334060489705172,-4.705727118371255,-3.666241024538757,-3.368232709295894,-5.024824009531677,-6.772438362563223,-5.109105926617163,-8.481928930936038,-3.142220298405846,-6.12150545714815,0.4361432744373467,0.6350156676440801,0.001953524062725849,9.783631100662235e-05
0.0018094782817622075,0.07065309049875723,0.06515786407300846,0.013462125452100132,0.01642424689389534,0.03997923549881375,0.00469748918031546,0.0038457915705533,0.0033942446273451774,0.012616723421979562,0.022692891302851743,0.0030333623151436676,-6.154914077346157,-3.0926834772647904,-3.3295877236526605,-4.6545742491757505,-3.4310089739168523,-3.3784887856740435,-4.716878663735119,-6.649923871484392,-5.346839197342121,-8.577417637239257,-3.135536502344852,-6.496171799026574,0.4368178208982789,0.6495552152105194,0.0020690828300241404,0.00010274246654045876
0.0017282879187681126,0.07161243989752482,0.0644312486392991,0.014012958445834988,0.01710761328263733,0.041387522739129025,0.004704191564733413,0.004105912153332428,0.0031928489918850614,0.012770857321366756,0.02395663818593709,0.002888223497759533,-6.15428446979169,-2.90917804287369,-3.5738450723361415,-4.828312199732184,-3.4764349451095535,-3.453766895111128,-5.087589404674271,-6.926249145754487,-5.270694963634217,-8.53060764059255,-3.1602808261630826,-6.080415666836929,0.4490894070027859,0.6452804871006194,0.0020013042517874695,0.00010074059035342618
0.0018667891061021845,0.073024221377425,0.06580751934939347,0.01385276954615804,0.0164249438198149,0.03893330480379439,0.0046682517217615516,0.003862476459932399,0.0034057149056172242,0.012851052174040698,0.023791195126654292,0.002954863425410811,-5.959719320494728,-2.9618530353135255,-3.5923964273090947,-4.429463278542154,-3.669138857306607,-3.517010625709208,-4.816887534542704,-6.472000397353428,-5.09709715933307,-8.497932395844785,-3.24555887605613,-5.919976857263959,0.43080793699444775,0.6654212279902191,0.002082095321269516,0.00010297694534910611
0.0017739838410707211,0.07732529057279251,0.06603744079561907,0.0137549274831374,0.01632576265958095,0.03916231057540641,0.004614658147448252,0.004195188867662864,0.0031428553556512493,0.013325225230336187,0.02272854636274169,0.0029787514198424837,-6.0478417840191465,-3.019634842160939,-3.4950252784280353,-4.753132290378425,-3.5320882520629344,-3.6481603495182973,-4.781451915604805,-6.4400666470795365,-4.984928568026175,-8.385826224870081,-3.060058961530251,-6.086719192635545,0.4334577100220068,0.6348471286214654,0.002068716630499663,9.852247326898355e-05
0.0017588011323148253,0.07361997360314063,0.06390902943994467,0.0140630200658949,0.01644056643713988,0.04091507329248889,0.004634556008018696,0.0038941319410901124,0.003320567311509381,0.013495811020103,0.023650633467392303,0.0027595171173963946,-6.21791968940021,-3.066766666754192,-3.515599039868798,-4.61150702888263,-3.62787973644762,-3.432702114734813,-4.960849394630429,-6.758102574224395,-5.389734075872933,-8.511684739956845,-3.265849295217459,-5.9509439256052685,0.4479683758099159,0.6152279716143626,0.0020079619872887242,0.00010368913443173942
0.0017921424422635709,0.0748658107951554,0.06590446734160764,0.01341713745089628,0.01566668569415406,0.03807502629090624,0.00430647212214164,0.003985432541192451,0.0033982377073469927,0.01267106812236938,0.02232296488630668,0.0027861469453433437,-5.917702404055214,-2.855687669078946,-3.4037808194855925,-4.635115337452143,-3.5770650714396064,-3.6582851103612484,-4.9585003855912495,-6.597252718892199,-5.178922131442936,-8.453242391238598,-3.0633810288220484,-6.362071628042975,0.4650769468956738,0.618751670605545,0.0020389525366344033,0.00010125968072482861
0.0017940410095468623,0.07297774695229461,0.06793594998763525,0.01427961645667504,0.01688057656756126,0.03889666107863832,0.004507512570336096,0.004050023470647833,0.0032340050193169594,0.013591786654021373,0.02317997752103171,0.003042795718372257,-5.991188453872,-3.0475236747807504,-3.5948369438359817,-4.573835900350593,-3.4048858216050544,-3.352431217927343,-4.921539868882099,-6.4253920962216275,-5.017276452445121,-8.391544056565914,-3.190373206002244,-5.952573862500792,0.4558502030943486,0.6323518302113091,0.0020099137061517,0.00010357960111362496
0.001754281996835127,0.07448802798791157,0.06695259853400129,0.014216226730484815,0.01566115590105391,0.03974575020213398,0.00451711863174435,0.004145713407971346,0.0032769922030702297,0.012412378075680653,0.0235944912683384,0.002874263524779714,-5.915606969842064,-2.8248740683667712,-3.4162755631750183,-4.571010381628691,-3.6054381831425575,-3.384728768031473,-4.912425000524084,-6.749522195091624,-5.372439958694695,-7.791586927241732,-3.182191224598983,-6.414137863884261,0.45104737280397605,0.6333787267275323,0.002096662802213393,9.691207799850622e-05
0.0018338887904921423,0.0738806926238019,0.06615609039061014,0.014333292868113091,0.016992757647118197,0.03926806367135226,0.004721439357491874,0.0039056496991723743,0.00345089375569474,0.012474639643270832,0.021975357628014097,0.0027574317706684837,-5.793637477748018,-2.9785807257716357,-3.5553345782756587,-4.659672185646645,-3.3572909634836106,-3.641118049742031,-4.97615332581349,-6.471529783829253,-4.988619700168614,-8.101304561990176,-3.255714149363858,-6.213094130587128,0.46202444838666856,0.6129884098458306,0.0020963888963959113,0.00010379544097670457
0.001722340494649608,0.07260618800127439,0.06479424076044422,0.013473795154100401,0.016622911583393726,0.0382983990531481,0.004334983350402509,0.0041614493087531535,0.0033959884443917976,0.012986311943835215,0.02347437616765353,0.0030281138080101738,-5.818035398010181,-3.036332574370327,-3.3777890580983856,-4.880590895806229,-3.6222252117369047,-3.573740638588284,-4.959966532601165,-6.931808726225274,-5.06624223162068,-8.249322143003184,-3.316116427574225,-6.016993734954395,0.43355066367167483,0.6184884618278959,0.0020422073110552648,0.00010429954819837534
0.0018646775702487793,0.07291558158901608,0.06700434945556297,0.014292548515898984,0.01616613538852115,0.041072640778975635,0.004391528557586858,0.003878859422046183,0.003255105322782376,0.013323177986620454,0.023721911060007057,0.002905010508860664,-6.244335403921138,-3.012579555081865,-3.531500885525515,-4.481414627126749,-3.473722797451339,-3.398027592531923,-4.727984731865485,-6.555613044333254,-5.4053902131681255,-8.060036903902166,-3.047034923434391,-6.105407798265783,0.4482451667887185,0.6270571374699784,0.002000634715693749,9.963002264131129e-05
0.0017646487938215234,0.07074457851099818,0.06652891474231229,0.01336234080433641,0.015914411829262683,0.039879711625439525,0.0043160547306708595,0.0039181167798817956,0.0033791600683300807,0.013472074144040044,0.022508746267130602,0.003044155589952046,-6.020071104477241,-2.9197910682518473,-3.2833584952717034,-4.483333397568217,-3.337425862177901,-3.442860046084449,-5.105626211809812,-6.641273197796826,-5.29224957883113,-8.166705980260996,-3.178964417274851,-6.209273654893561,0.46111156859181224,0.6554443917505484,0.0019401862644683626,0.00010280139703105458
